r  g1  g2  g3
3.38,1.98683,1.99728,1.98168,1.91231,2.02886,2.11434
3.4,1.9856,1.97966,1.97914,1.93388,2.07374,2.11467
3.42,2.00704,2.0168,1.96088,1.93166,2.08457,2.09858
3.45,1.97339,1.99422,1.94024,1.94986,2.09293,2.08057
3.48,2.00401,2.00159,1.94106,1.9864,2.09764,2.04567
3.5,1.97004,2.0013,1.94569,1.97174,2.11753,2.04218
3.53,1.97311,2.00658,1.93385,2.00353,2.11567,2.00777
3.55,1.98071,2.00218,1.94616,2.02268,2.11353,2.00178
3.58,1.98336,2.01026,1.95687,2.0358,2.10786,0.0496002
3.6,1.98746,2.00509,1.9611,2.03011,2.08634,0
3.63,1.99079,1.99518,1.9796,2.04713,2.08688,0
3.65,1.99097,1.98973,1.97715,2.06387,2.07602,0
3.67,1.96937,2.01164,1.97921,2.07122,2.04089,0
3.7,1.9739,2.01689,1.97146,2.07656,2.0153,0
3.73,1.9873,1.98044,1.97732,2.09287,2.02637,0
3.75,1.9963,2.00102,1.99354,2.07214,1.12462,0
3.78,1.9997,1.97608,1.99037,2.05227,0,0
3.8,1.98348,1.99778,2.01519,2.05173,0,0
3.83,1.99591,1.98974,2.01238,2.05256,0,0
3.85,2.0171,1.98147,1.99709,2.04205,0,0
3.88,2.01141,1.97785,2.01787,2.04399,0,0
3.9,2.00423,1.99085,2.0237,2.02962,0,0
3.92,2.00823,1.97517,2.02344,2.04357,0,0
3.95,2.00642,2.00632,2.02191,2.00725,0,0
3.98,2.00771,1.98854,2.03513,1.99959,0,0
4,2.0306,1.99603,2.02457,0,0,0
4.03,2.01736,1.98024,2.0235,0,0,0
4.05,2.01092,2.0058,2.01699,0,0,0
4.08,2.00509,2.00253,2.02754,0,0,0
4.1,2.01249,2.01465,2.02521,0,0,0
4.13,2.02399,2.01271,2.02806,0,0,0
4.15,2.00026,2.01062,2.02521,0,0,0
4.18,2.02958,2.01374,2.01671,0,0,0
4.2,1.98867,2.01155,2.01131,0,0,0
4.22,2.00573,2.00045,2.00833,0,0,0
4.25,1.98967,1.99832,2.01514,0,0,0
4.28,1.98907,2.00874,2.01262,0,0,0
4.3,1.99959,2.02222,0.714033,0,0,0
4.33,1.98236,2.01529,0,0,0,0
4.35,1.9986,2.03274,0,0,0,0
4.38,1.9755,2.00206,0,0,0,0
4.4,1.99924,1.9992,0,0,0,0
4.43,1.96572,2.01515,0,0,0,0
4.45,1.99455,2.001,0,0,0,0
4.47,2.00488,2.00047,0,0,0,0
4.5,1.97747,2.00521,0,0,0,0
4.53,2.00481,1.99047,0,0,0,0
4.55,1.99825,1.99489,0,0,0,0
4.58,2.00922,1.98243,0,0,0,0
4.6,1.99241,2.00602,0,0,0,0
4.63,2.00176,2.00616,0,0,0,0
4.65,2.01063,2.00401,0,0,0,0
4.68,1.97061,2.01239,0,0,0,0
4.7,1.98455,1.9979,0,0,0,0
4.72,1.99619,1.40503,0,0,0,0
4.75,2.00743,0,0,0,0,0
4.78,2.01111,0,0,0,0,0
4.8,2.0067,0,0,0,0,0
4.83,2.00281,0,0,0,0,0
4.85,2.00269,0,0,0,0,0
4.88,2.01131,0,0,0,0,0
4.9,1.98929,0,0,0,0,0
4.93,2.01523,0,0,0,0,0
4.95,2.00078,0,0,0,0,0
4.97,2.00488,0,0,0,0,0
5,1.99944,0,0,0,0,0
5.03,1.9893,0,0,0,0,0
5.05,1.98849,0,0,0,0,0
5.08,2.00432,0,0,0,0,0
5.1,1.99633,0,0,0,0,0
5.13,2.00466,0,0,0,0,0
5.15,1.98814,0,0,0,0,0
5.18,1.98988,0,0,0,0,0
5.2,2.00513,0,0,0,0,0
5.22,1.99057,0,0,0,0,0
5.25,1.99928,0,0,0,0,0
5.28,2.00169,0,0,0,0,0
5.3,1.99722,0,0,0,0,0
5.33,2.00196,0,0,0,0,0
5.35,2.00817,0,0,0,0,0
5.38,1.9921,0,0,0,0,0
5.4,2.00033,0,0,0,0,0
